,EUK.BLANK.2,EUK.BLANK.3,EUK.BLANK.4,EUK.BLANK.5,EUK.BLANK.7,EUK.BLANK.8,EUK.ExrNTC.1,EUK.ExrNTC.3,EUK.ExrNTC.4,EUK.ExrNTC.5,EUK.ExrNTC.6,EUK.ExrNTC.7,EUK.ExrNTC.8,EUK.TubNTC.1,EUK.TubNTC.2,EUK.TubNTC.3,EUK.TubNTC.4,EUK.TubNTC.5,EUK.TubNTC.6,EUK.BLANK.1,OTU,assignmentQual,taxID,superkingdom,phylum,class,order,family,genus,species,Sum
ASV_3870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3870,Low,1985157,Eukaryota,Ciliophora,Spirotrichea,Urostylida,Holostichidae,Holosticha,Holosticha muuiensis,0
ASV_3871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3871,Low,39717,Eukaryota,Cercozoa,Imbricatea,Euglyphida,Paulinellidae,Paulinella,Paulinella chromatophora,0
ASV_3872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3872,Low,2736679,NA,NA,NA,NA,NA,NA,NA,0
ASV_3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3873,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3874,Low,2026747,Archaea,Candidatus Heimdallarchaeota,,,,,Candidatus Heimdallarchaeota archaeon,0
ASV_3875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3875,Low,1869227,Bacteria,,,,,,bacterium,0
ASV_3876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3876,High-MH,None,Eukaryota,,,,,,NA,0
ASV_3877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3877,Low,1869227,Bacteria,,,,,,bacterium,0
ASV_3878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3878,High-MH,None,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,0
ASV_3879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3879,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3880,Low,197858,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,Orchitophryidae,Mesanophrys,Mesanophrys carcini,0
ASV_3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
ASV_3882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3882,High,3100,Eukaryota,Chlorophyta,Chlorophyceae,Sphaeropleales,Neochloridaceae,Neochloris,Neochloris vigensis,0
ASV_3883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3883,Low,1869227,Bacteria,,,,,,bacterium,0
ASV_3884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3884,Low,2053489,Archaea,Candidatus Lokiarchaeota,,,,,Candidatus Lokiarchaeota archaeon,0
ASV_3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3885,Low,2528021,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Anatilimnocola,Anatilimnocola aggregata,0
ASV_3886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3886,Low,46431,Bacteria,Thermodesulfobacteriota,Desulfuromonadia,Desulfuromonadales,Desulfuromonadaceae,Pelobacter,Pelobacter sp.,0
ASV_3887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3887,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3888,Low-MH-S,1295009;1406512,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,NA,0
ASV_3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3889,High,2974346,Eukaryota,Ciliophora,,,,Radiosperma,Radiosperma textum,0
ASV_3890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3890,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3891,Low,2026747,Archaea,Candidatus Heimdallarchaeota,,,,,Candidatus Heimdallarchaeota archaeon,0
ASV_3892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3892,Low,2041802,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Minidiscus,Minidiscus sp. RCC4807,0
ASV_3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3893,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3894,Low,88552,Eukaryota,,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,Amoebophrya sp.,0
ASV_3895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3895,High-MH,None,Bacteria,Pseudomonadota,NA,NA,NA,NA,NA,0
ASV_3896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3896,Low,284967,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,Crustomastix,Crustomastix sp. MBIC10709,0
ASV_3897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3897,Low,1527793,Eukaryota,,Dinophyceae,Coccidiniales,Chytriodiniaceae,Chytriodinium,Chytriodinium sp. Atlantic,0
ASV_3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3898,Low,81840,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Achromatium,Achromatium minus,0
ASV_3899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3899,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3900,Low,1742923,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Thermoguttaceae,Thermostilla,Thermostilla marina,0
ASV_3901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
ASV_3902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3902,High,2053489,Archaea,Candidatus Lokiarchaeota,,,,,Candidatus Lokiarchaeota archaeon,0
ASV_3903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3903,Low,1979241,Eukaryota,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizoglomus,Rhizoglomus dunense,0
ASV_3904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3904,High,330214,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira defluvii,0
ASV_3905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3905,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3906,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3907,Low,2172549,Bacteria,Planctomycetota,Candidatus Brocadiia,Candidatus Brocadiales,Candidatus Brocadiaceae,Candidatus Brocadia,Candidatus Brocadia sp.,0
ASV_3908,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,ASV_3908,Low,1632864,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,Planctomyces sp. SH-PL14,2
ASV_3909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3909,Low,2052180,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,,,Phycisphaerales bacterium,0
ASV_3910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3910,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3911,Low,2530482,Eukaryota,Euglenozoa,,,,,Euglenozoa sp. D1,0
ASV_3912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3912,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3913,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3914,Low,2927580,Bacteria,Nitrospirota,Nitrospiria,Candidatus Troglogloeales,Candidatus Manganitrophaceae,Candidatus Manganitrophus,Candidatus Manganitrophus sp.,0
ASV_3915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3915,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3916,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3917,Low,212535,Eukaryota,,Centroplasthelida,Acanthocystida,Raphidocystidae,Raphidocystis,Raphidocystis ambigua,0
ASV_3918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3918,Low,76990,Eukaryota,Arthropoda,Insecta,Hymenoptera,Vespidae,Ancistrocerus,Ancistrocerus nigricornis,0
ASV_3919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3919,High-MH,None,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,NA,NA,0
ASV_3920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3920,Low,2527976,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Gimesia,Gimesia fumaroli,0
ASV_3921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3921,High-MH,None,Bacteria,NA,NA,NA,NA,NA,NA,0
ASV_3922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3922,Low,2291665,Eukaryota,Bacillariophyta,Bacillariophyceae,Cymbellales,Rhoicospheniaceae,Tursiocola,Tursiocola sp.,0
ASV_3923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3923,Low,4081,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum lycopersicum,0
ASV_3924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3924,Low,2588357,Eukaryota,Endomyxa,,Vampyrellida,Vampyrellidae,,Vampyrellidae sp.,0
ASV_3925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3925,Low,1709941,Eukaryota,,,,,,fungal sp.,0
ASV_3926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3926,Low,2026780,Bacteria,Planctomycetota,,,,,Planctomycetota bacterium,0
ASV_3927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3927,Low,2052180,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,,,Phycisphaerales bacterium,0
ASV_3928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3928,Low,673862,Bacteria,,Candidatus Babeliae,Candidatus Babeliales,Candidatus Babeliaceae,Candidatus Babela,Candidatus Babela massiliensis,0
ASV_3929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3929,Low,2012228,Eukaryota,Cryptomycota,,,,,Cryptomycota sp.,0
ASV_3930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3930,High,91992,Eukaryota,,Bolidophyceae,Parmales,Triparmaceae,Triparma,Triparma pacifica,0
ASV_3931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3931,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3932,High-MH,None,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,NA,NA,NA,0
ASV_3933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3933,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3934,Low,576876,Eukaryota,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas,Chlamydomonas sp. ex Foraminifera MH-2008,0
ASV_3935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3935,High,75799,Eukaryota,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Muriella,Muriella terrestris,0
ASV_3936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3936,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3937,Low,2728118,Eukaryota,Euglenozoa,Kinetoplastea,Eubodonida,Bodonidae,,Bodonidae sp. HFCC654,0
ASV_3938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3938,Low,947098,Eukaryota,Apicomplexa,Conoidasida,Eugregarinorida,Porosporidae,Thiriotia,Thiriotia pugettiae,0
ASV_3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3939,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3940,Low,2806251,Bacteria,Actinomycetota,Actinomycetes,Streptosporangiales,Nocardiopsaceae,Nocardiopsis,Nocardiopsis sp. BM-2018,0
ASV_3941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3941,Low,888848,Bacteria,Myxococcota,Myxococcia,Myxococcales,,,Sorangiineae bacterium SBSr006,0
ASV_3942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3942,Low,2030824,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Phycisphaera,Phycisphaera sp.,0
ASV_3943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3943,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3944,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
ASV_3946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3946,High-MH,None,Bacteria,Planctomycetota,Planctomycetia,NA,NA,NA,NA,0
ASV_3947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3947,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3948,Low,2592627,Eukaryota,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizoglomus,Rhizoglomus dalpeae,0
ASV_3949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3949,Low,2527982,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Mucisphaera,Mucisphaera calidilacus,0
ASV_3950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3950,High-MH,None,Bacteria,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,NA,NA,0
ASV_3951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3951,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3952,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3953,Low,1629872,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,Pleurosigma,Pleurosigma sp. 102,0
ASV_3954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3954,Low,880072,Bacteria,Thermodesulfobacteriota,Desulfobaccia,Desulfobaccales,Desulfobaccaceae,Desulfobacca,Desulfobacca acetoxidans,0
ASV_3955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3955,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3956,Low,1055000,Eukaryota,,,Sticholonchida,Sticholonchidae,Sticholonche,Sticholonche sp. JB-2011,0
ASV_3957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3957,Low,1930276,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Lacipirellulaceae,Adhaeretor,Adhaeretor mobilis,0
ASV_3958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3958,Low,2939029,Eukaryota,Heterolobosea,,,Percolomonadidae,Lula,Lula levis,0
ASV_3959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3959,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3960,Low,523209,Eukaryota,Cercozoa,,,,Auranticordis,Auranticordis quadriverberis,0
ASV_3961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3961,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3962,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3963,Low,706587,Bacteria,Thermodesulfobacteriota,Desulfomonilia,Desulfomonilales,Desulfomonilaceae,Desulfomonile,Desulfomonile tiedjei,0
ASV_3964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3964,Low,1639348,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetospirillum,Magnetospirillum sp. ME-1,0
ASV_3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3965,Low,432293,Eukaryota,Cercozoa,Imbricatea,Euglyphida,Euglyphidae,Euglypha,Euglypha cf. ciliata,0
ASV_3966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3966,Low,230410,Eukaryota,,,Pirsoniales,,Pirsonia,Pirsonia guinardiae,0
ASV_3967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3967,Low,1908693,Eukaryota,Tubulinea,Elardia,Euamoebida,Hartmannellidae,Nolandella,Nolandella sp.,0
ASV_3968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3968,Low,86788,Eukaryota,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,Ramalina,Ramalina intermedia,0
ASV_3969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3969,Low,197532,Eukaryota,Discosea,Flabellinia,,Vannellidae,Vannella,Vannella simplex,0
ASV_3970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3970,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3971,Low,39714,Eukaryota,Cercozoa,Imbricatea,Euglyphida,Euglyphidae,Euglypha,Euglypha rotunda,0
ASV_3972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3972,Low,2528010,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Lignipirellula,Lignipirellula cremea,0
ASV_3973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3973,Low,1619079,Bacteria,,,,,,candidate division TM6 bacterium GW2011_GWF2_32_72,0
ASV_3974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3974,Low,2810562,Bacteria,Thermodesulfobacteriota,Desulfobacteria,Desulfobacterales,Desulfolunaceae,Desulfoluna,Desulfoluna limicola,0
ASV_3975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3975,Low,1619078,Bacteria,,,,,,candidate division TM6 bacterium GW2011_GWF2_30_66,0
ASV_3976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3976,Low,715184,Eukaryota,Apicomplexa,Marosporida,Agamococcidiorida,Rhytidocystidae,Rhytidocystis,Rhytidocystis cyamus,0
ASV_3977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3977,Low,174632,Bacteria,Planctomycetota,Candidatus Brocadiia,Candidatus Brocadiales,Candidatus Brocadiaceae,Candidatus Brocadia,Candidatus Brocadia anammoxidans,0
ASV_3978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3978,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3979,Low,1188247,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodothalassiales,Rhodothalassiaceae,Rhodothalassium,Rhodothalassium salexigens,0
ASV_3980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3980,Low,46431,Bacteria,Thermodesulfobacteriota,Desulfuromonadia,Desulfuromonadales,Desulfuromonadaceae,Pelobacter,Pelobacter sp.,0
ASV_3981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3981,Low,1547544,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Astrosphaeriellaceae,Pithomyces,Pithomyces chartarum,0
ASV_3982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3982,Low,1273132,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Liberibacter,Liberibacter crescens,0
ASV_3983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3983,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3984,Low,2026780,Bacteria,Planctomycetota,,,,,Planctomycetota bacterium,0
ASV_3985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3985,Low,363878,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,,Acidobacteriaceae bacterium Gsoil 969,0
ASV_3986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3986,Low,122,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Gimesia,Gimesia maris,0
ASV_3987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3987,Low,1921136,Eukaryota,Euglenozoa,,Diplonemea,Diplonemidae,Rhynchopus,Rhynchopus sp.,0
ASV_3988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3988,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3989,Low,1869227,Bacteria,,,,,,bacterium,0
ASV_3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3990,Low,1194427,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio toranzoniae,0
ASV_3991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3991,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3992,Low,122,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Gimesia,Gimesia maris,0
ASV_3993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3993,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3994,Low,2026714,Archaea,Candidatus Bathyarchaeota,,,,,Candidatus Bathyarchaeota archaeon,0
ASV_3995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3995,Low,1547544,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Astrosphaeriellaceae,Pithomyces,Pithomyces chartarum,0
ASV_3996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3996,Low,554453,Eukaryota,,,Ancyromonadida,Planomonadidae,Planomonas,Planomonas micra,0
ASV_3997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3997,None,None,NA,NA,NA,NA,NA,NA,NA,0
ASV_3998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3998,Low,897,Bacteria,Thermodesulfobacteriota,Desulfobacteria,Desulfobacterales,Desulfococcaceae,Desulfococcus,Desulfococcus multivorans,0
ASV_3999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASV_3999,Low,686716,Eukaryota,Cercozoa,,Cercomonadida,Cercomonadidae,Cercomonas,Cercomonas mutans,0
